model,case,activities
BPIC20R,3157,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3158,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3159,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3160,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', 'request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3161,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3162,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3163,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_rejected_by_supervisor', 'request_for_payment_rejected_by_employee', 'request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3164,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3165,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3166,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3167,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3168,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', '<EOS>']"
BPIC20R,3169,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3170,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3171,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3172,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3173,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3174,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3175,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', 'request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3176,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', 'request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3177,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3178,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3179,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', 'request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3180,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', '<EOS>']"
BPIC20R,3181,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', '<EOS>']"
BPIC20R,3182,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3183,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3184,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3185,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', 'request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3186,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3187,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3188,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3189,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3190,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3191,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', '<EOS>']"
BPIC20R,3192,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_approved_by_supervisor', 'request_for_payment_final_approved_by_director', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3193,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', 'request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3194,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3195,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', 'request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', 'request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3196,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', 'request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', '<EOS>']"
BPIC20R,3197,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3198,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3199,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', '<EOS>']"
BPIC20R,3200,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3201,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3202,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3203,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3204,"['request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', 'request_for_payment_submitted_by_employee', 'request_for_payment_rejected_by_administration', 'request_for_payment_rejected_by_employee', 'request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_approved_by_budget_owner', 'request_for_payment_final_approved_by_supervisor', 'request_payment', 'payment_handled', '<EOS>']"
BPIC20R,3205,"['request_for_payment_submitted_by_employee', 'request_for_payment_approved_by_administration', 'request_for_payment_rejected_by_budget_owner', 'request_for_payment_rejected_by_employee', '<EOS>']"
